,日期,质量等级,AQI,PM2.5,PM10,SO2,CO,NO2,O3,年,月,季度,AQI等级,优,良,轻度污染,中度污染,重度污染,严重污染
1244,2017/5/30,轻度污染,101.0,42.0,70.0,2.0,0.7,39.0,162.0,2017,5,2季度,轻度污染,0,0,1,0,0,0
1245,2017/5/31,轻度污染,140.0,65.0,104.0,4.0,0.8,45.0,205.0,2017,5,2季度,轻度污染,0,0,1,0,0,0
1246,2017/6/1,轻度污染,123.0,23.0,57.0,4.0,0.6,30.0,186.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1247,2017/6/2,良,57.0,23.0,65.0,12.0,1.0,40.0,74.0,2017,6,2季度,良,0,1,0,0,0,0
1248,2017/6/3,良,83.0,29.0,56.0,5.0,0.7,38.0,140.0,2017,6,2季度,良,0,1,0,0,0,0
1249,2017/6/4,轻度污染,141.0,48.0,93.0,11.0,0.7,51.0,206.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1250,2017/6/5,轻度污染,149.0,65.0,115.0,17.0,1.0,61.0,214.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1251,2017/6/6,良,51.0,37.0,32.0,2.0,0.6,25.0,96.0,2017,6,2季度,良,0,1,0,0,0,0
1252,2017/6/7,良,91.0,47.0,50.0,4.0,0.7,32.0,150.0,2017,6,2季度,良,0,1,0,0,0,0
1253,2017/6/8,良,70.0,25.0,54.0,2.0,0.6,55.0,124.0,2017,6,2季度,良,0,1,0,0,0,0
1254,2017/6/9,轻度污染,148.0,29.0,90.0,5.0,0.7,51.0,213.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1255,2017/6/10,良,82.0,21.0,69.0,11.0,0.8,34.0,139.0,2017,6,2季度,良,0,1,0,0,0,0
1256,2017/6/11,轻度污染,124.0,33.0,85.0,7.0,0.7,49.0,187.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1257,2017/6/12,良,88.0,34.0,78.0,17.0,1.2,45.0,146.0,2017,6,2季度,良,0,1,0,0,0,0
1258,2017/6/13,良,93.0,40.0,62.0,5.0,0.9,44.0,152.0,2017,6,2季度,良,0,1,0,0,0,0
1259,2017/6/14,轻度污染,123.0,37.0,60.0,3.0,0.8,48.0,186.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1260,2017/6/15,中度污染,155.0,38.0,95.0,4.0,0.7,54.0,220.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1261,2017/6/16,中度污染,158.0,59.0,131.0,7.0,0.7,41.0,223.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1262,2017/6/17,中度污染,200.0,82.0,159.0,12.0,0.9,37.0,267.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1263,2017/6/18,中度污染,197.0,70.0,124.0,11.0,0.9,31.0,262.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1264,2017/6/19,中度污染,154.0,37.0,70.0,3.0,0.6,27.0,219.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1265,2017/6/20,中度污染,156.0,32.0,64.0,3.0,0.7,26.0,221.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1266,2017/6/21,中度污染,161.0,48.0,79.0,8.0,0.9,28.0,226.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1267,2017/6/22,优,50.0,33.0,29.0,2.0,0.8,25.0,101.0,2017,6,2季度,优,1,0,0,0,0,0
1268,2017/6/23,良,51.0,19.0,12.0,2.0,0.7,20.0,102.0,2017,6,2季度,良,0,1,0,0,0,0
1269,2017/6/24,良,65.0,21.0,26.0,2.0,0.6,23.0,119.0,2017,6,2季度,良,0,1,0,0,0,0
1270,2017/6/25,轻度污染,108.0,26.0,43.0,2.0,0.5,33.0,169.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1271,2017/6/26,轻度污染,134.0,24.0,44.0,2.0,0.5,39.0,198.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1272,2017/6/27,中度污染,200.0,70.0,96.0,7.0,0.9,40.0,270.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1273,2017/6/28,中度污染,189.0,98.0,125.0,8.0,1.3,43.0,254.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1274,2017/6/29,轻度污染,139.0,52.0,77.0,3.0,0.9,34.0,203.0,2017,6,2季度,轻度污染,0,0,1,0,0,0
1275,2017/6/30,中度污染,200.0,72.0,113.0,3.0,0.9,39.0,267.0,2017,6,2季度,中度污染,0,0,0,1,0,0
1276,2017/7/1,中度污染,198.0,89.0,132.0,5.0,1.0,42.0,263.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1277,2017/7/2,中度污染,189.0,88.0,108.0,7.0,1.1,33.0,254.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1278,2017/7/3,轻度污染,122.0,61.0,72.0,3.0,0.9,30.0,185.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1279,2017/7/4,良,96.0,48.0,51.0,3.0,0.9,39.0,156.0,2017,7,3季度,良,0,1,0,0,0,0
1280,2017/7/5,轻度污染,134.0,82.0,80.0,3.0,1.1,38.0,198.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1281,2017/7/6,良,96.0,70.0,79.0,4.0,1.5,32.0,93.0,2017,7,3季度,良,0,1,0,0,0,0
1282,2017/7/7,轻度污染,113.0,32.0,38.0,3.0,0.8,20.0,175.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1283,2017/7/8,中度污染,161.0,41.0,61.0,2.0,0.7,31.0,226.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1284,2017/7/9,中度污染,169.0,73.0,94.0,3.0,1.1,29.0,234.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1285,2017/7/10,轻度污染,136.0,25.0,55.0,2.0,0.6,34.0,200.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1286,2017/7/11,重度污染,208.0,48.0,94.0,4.0,0.9,44.0,311.0,2017,7,3季度,重度污染,0,0,0,0,1,0
1287,2017/7/12,中度污染,191.0,74.0,132.0,4.0,1.0,41.0,256.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1288,2017/7/13,轻度污染,131.0,63.0,90.0,3.0,0.8,25.0,195.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1289,2017/7/14,轻度污染,127.0,34.0,63.0,3.0,0.7,34.0,190.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1290,2017/7/15,良,97.0,40.0,45.0,3.0,1.0,27.0,157.0,2017,7,3季度,良,0,1,0,0,0,0
1291,2017/7/16,中度污染,175.0,67.0,83.0,3.0,1.2,34.0,240.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1292,2017/7/17,轻度污染,120.0,54.0,68.0,3.0,1.1,28.0,182.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1293,2017/7/18,良,88.0,60.0,61.0,3.0,0.9,27.0,146.0,2017,7,3季度,良,0,1,0,0,0,0
1294,2017/7/19,轻度污染,110.0,75.0,74.0,3.0,0.8,25.0,171.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1295,2017/7/20,轻度污染,127.0,99.0,105.0,3.0,0.8,31.0,174.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1296,2017/7/21,良,53.0,22.0,23.0,2.0,0.7,27.0,104.0,2017,7,3季度,良,0,1,0,0,0,0
1297,2017/7/22,优,38.0,23.0,34.0,2.0,0.7,31.0,77.0,2017,7,3季度,优,1,0,0,0,0,0
1298,2017/7/23,良,60.0,44.0,59.0,2.0,0.8,39.0,106.0,2017,7,3季度,良,0,1,0,0,0,0
1299,2017/7/24,良,57.0,40.0,54.0,2.0,0.8,41.0,43.0,2017,7,3季度,良,0,1,0,0,0,0
1300,2017/7/25,良,80.0,32.0,52.0,4.0,0.9,34.0,137.0,2017,7,3季度,良,0,1,0,0,0,0
1301,2017/7/26,优,43.0,22.0,34.0,3.0,0.7,32.0,86.0,2017,7,3季度,优,1,0,0,0,0,0
1302,2017/7/27,良,64.0,40.0,66.0,3.0,1.0,48.0,117.0,2017,7,3季度,良,0,1,0,0,0,0
1303,2017/7/28,良,70.0,28.0,56.0,3.0,0.8,44.0,125.0,2017,7,3季度,良,0,1,0,0,0,0
1304,2017/7/29,良,91.0,31.0,58.0,2.0,0.7,38.0,150.0,2017,7,3季度,良,0,1,0,0,0,0
1305,2017/7/30,轻度污染,129.0,38.0,66.0,3.0,0.7,35.0,192.0,2017,7,3季度,轻度污染,0,0,1,0,0,0
1306,2017/7/31,中度污染,200.0,80.0,101.0,3.0,1.0,36.0,265.0,2017,7,3季度,中度污染,0,0,0,1,0,0
1307,2017/8/1,良,90.0,66.0,72.0,2.0,1.0,30.0,144.0,2017,8,3季度,良,0,1,0,0,0,0
1308,2017/8/2,良,51.0,34.0,42.0,4.0,1.1,25.0,90.0,2017,8,3季度,良,0,1,0,0,0,0
1309,2017/8/3,良,90.0,23.0,57.0,3.0,0.7,21.0,149.0,2017,8,3季度,良,0,1,0,0,0,0
1310,2017/8/4,轻度污染,112.0,21.0,43.0,3.0,0.6,38.0,174.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1311,2017/8/5,轻度污染,136.0,27.0,57.0,3.0,0.7,34.0,200.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1312,2017/8/6,良,78.0,17.0,34.0,2.0,0.5,31.0,134.0,2017,8,3季度,良,0,1,0,0,0,0
1313,2017/8/7,良,88.0,11.0,35.0,3.0,0.5,31.0,146.0,2017,8,3季度,良,0,1,0,0,0,0
1314,2017/8/8,中度污染,162.0,29.0,69.0,3.0,0.7,39.0,227.0,2017,8,3季度,中度污染,0,0,0,1,0,0
1315,2017/8/9,轻度污染,101.0,24.0,34.0,2.0,0.6,27.0,162.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1316,2017/8/10,轻度污染,125.0,65.0,83.0,3.0,0.8,33.0,188.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1317,2017/8/11,轻度污染,119.0,88.0,95.0,3.0,1.2,38.0,139.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1318,2017/8/12,优,46.0,31.0,35.0,3.0,0.8,38.0,79.0,2017,8,3季度,优,1,0,0,0,0,0
1319,2017/8/13,良,57.0,40.0,47.0,2.0,0.9,37.0,99.0,2017,8,3季度,良,0,1,0,0,0,0
1320,2017/8/14,良,93.0,28.0,39.0,2.0,0.8,27.0,152.0,2017,8,3季度,良,0,1,0,0,0,0
1321,2017/8/15,轻度污染,106.0,55.0,75.0,2.0,1.0,32.0,167.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1322,2017/8/16,良,85.0,56.0,67.0,3.0,0.9,37.0,142.0,2017,8,3季度,良,0,1,0,0,0,0
1323,2017/8/17,良,92.0,23.0,35.0,2.0,0.7,28.0,151.0,2017,8,3季度,良,0,1,0,0,0,0
1324,2017/8/18,良,72.0,53.0,68.0,3.0,1.2,55.0,123.0,2017,8,3季度,良,0,1,0,0,0,0
1325,2017/8/19,良,70.0,42.0,43.0,2.0,1.0,33.0,124.0,2017,8,3季度,良,0,1,0,0,0,0
1326,2017/8/20,良,99.0,60.0,69.0,3.0,1.2,38.0,159.0,2017,8,3季度,良,0,1,0,0,0,0
1327,2017/8/21,轻度污染,133.0,72.0,94.0,2.0,1.1,39.0,197.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1328,2017/8/22,良,98.0,72.0,81.0,3.0,1.0,35.0,97.0,2017,8,3季度,良,0,1,0,0,0,0
1329,2017/8/23,良,57.0,20.0,32.0,2.0,0.7,28.0,109.0,2017,8,3季度,良,0,1,0,0,0,0
1330,2017/8/24,优,47.0,13.0,37.0,3.0,0.6,38.0,82.0,2017,8,3季度,优,1,0,0,0,0,0
1331,2017/8/25,优,47.0,10.0,38.0,3.0,0.5,39.0,80.0,2017,8,3季度,优,1,0,0,0,0,0
1332,2017/8/26,良,60.0,15.0,56.0,3.0,0.6,49.0,52.0,2017,8,3季度,良,0,1,0,0,0,0
1333,2017/8/27,优,38.0,17.0,26.0,3.0,0.6,28.0,76.0,2017,8,3季度,优,1,0,0,0,0,0
1334,2017/8/28,优,34.0,19.0,23.0,3.0,0.6,28.0,68.0,2017,8,3季度,优,1,0,0,0,0,0
1335,2017/8/29,优,49.0,17.0,50.0,3.0,0.5,37.0,87.0,2017,8,3季度,优,1,0,0,0,0,0
1336,2017/8/30,良,91.0,52.0,87.0,4.0,0.9,44.0,150.0,2017,8,3季度,良,0,1,0,0,0,0
1337,2017/8/31,轻度污染,107.0,83.0,99.0,2.0,0.9,35.0,120.0,2017,8,3季度,轻度污染,0,0,1,0,0,0
1338,2017/9/1,中度污染,182.0,139.0,145.0,3.0,1.5,41.0,143.0,2017,9,3季度,中度污染,0,0,0,1,0,0
1339,2017/9/2,轻度污染,138.0,103.0,105.0,3.0,1.2,34.0,139.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1340,2017/9/3,良,100.0,58.0,81.0,4.0,0.9,32.0,160.0,2017,9,3季度,良,0,1,0,0,0,0
1341,2017/9/4,轻度污染,116.0,88.0,107.0,4.0,1.0,36.0,158.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1342,2017/9/5,良,56.0,39.0,85.0,3.0,0.7,37.0,85.0,2017,9,3季度,良,0,1,0,0,0,0
1343,2017/9/6,良,68.0,16.0,53.0,3.0,0.5,41.0,122.0,2017,9,3季度,良,0,1,0,0,0,0
1344,2017/9/7,轻度污染,146.0,48.0,105.0,3.0,0.8,49.0,211.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1345,2017/9/8,中度污染,189.0,118.0,152.0,4.0,1.3,43.0,254.0,2017,9,3季度,中度污染,0,0,0,1,0,0
1346,2017/9/9,轻度污染,132.0,101.0,119.0,7.0,1.8,33.0,181.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1347,2017/9/10,轻度污染,122.0,86.0,107.0,2.0,1.2,41.0,82.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1348,2017/9/11,优,50.0,20.0,43.0,2.0,0.5,41.0,89.0,2017,9,3季度,优,1,0,0,0,0,0
1349,2017/9/12,良,68.0,23.0,65.0,2.0,0.6,48.0,122.0,2017,9,3季度,良,0,1,0,0,0,0
1350,2017/9/13,轻度污染,123.0,74.0,125.0,5.0,1.2,59.0,186.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1351,2017/9/14,轻度污染,112.0,85.0,118.0,4.0,1.1,52.0,160.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1352,2017/9/15,良,80.0,60.0,102.0,4.0,0.9,64.0,121.0,2017,9,3季度,良,0,1,0,0,0,0
1353,2017/9/16,轻度污染,122.0,91.0,124.0,4.0,1.1,63.0,153.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1354,2017/9/17,优,43.0,11.0,47.0,3.0,0.4,36.0,87.0,2017,9,3季度,优,1,0,0,0,0,0
1355,2017/9/18,良,80.0,23.0,73.0,3.0,0.6,58.0,136.0,2017,9,3季度,良,0,1,0,0,0,0
1356,2017/9/19,良,57.0,13.0,48.0,3.0,0.5,47.0,83.0,2017,9,3季度,良,0,1,0,0,0,0
1357,2017/9/20,良,58.0,14.0,58.0,3.0,0.5,50.0,91.0,2017,9,3季度,良,0,1,0,0,0,0
1358,2017/9/21,良,97.0,59.0,124.0,8.0,1.0,79.0,139.0,2017,9,3季度,良,0,1,0,0,0,0
1359,2017/9/22,良,70.0,23.0,94.0,2.0,0.5,41.0,83.0,2017,9,3季度,良,0,1,0,0,0,0
1360,2017/9/23,轻度污染,120.0,50.0,192.0,7.0,0.9,75.0,108.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1361,2017/9/24,轻度污染,102.0,64.0,157.0,4.0,1.1,63.0,143.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1362,2017/9/25,良,100.0,76.0,127.0,8.0,1.5,47.0,136.0,2017,9,3季度,良,0,1,0,0,0,0
1363,2017/9/26,良,66.0,48.0,77.0,2.0,0.7,43.0,56.0,2017,9,3季度,良,0,1,0,0,0,0
1364,2017/9/27,良,61.0,28.0,61.0,4.0,1.0,49.0,30.0,2017,9,3季度,良,0,1,0,0,0,0
1365,2017/9/28,优,36.0,10.0,37.0,3.0,0.4,30.0,66.0,2017,9,3季度,优,1,0,0,0,0,0
1366,2017/9/29,良,90.0,45.0,103.0,5.0,0.8,73.0,68.0,2017,9,3季度,良,0,1,0,0,0,0
1367,2017/9/30,轻度污染,142.0,113.0,154.0,4.0,1.2,69.0,112.0,2017,9,3季度,轻度污染,0,0,1,0,0,0
1368,2017/10/1,良,95.0,69.0,89.0,2.0,0.8,49.0,83.0,2017,10,4季度,良,0,1,0,0,0,0
1369,2017/10/2,优,44.0,13.0,43.0,3.0,0.6,35.0,36.0,2017,10,4季度,优,1,0,0,0,0,0
1370,2017/10/3,优,42.0,16.0,39.0,2.0,0.5,35.0,53.0,2017,10,4季度,优,1,0,0,0,0,0
1371,2017/10/4,良,55.0,30.0,62.0,4.0,0.6,40.0,70.0,2017,10,4季度,良,0,1,0,0,0,0
1372,2017/10/5,良,75.0,55.0,78.0,5.0,0.8,41.0,88.0,2017,10,4季度,良,0,1,0,0,0,0
1373,2017/10/6,良,90.0,67.0,88.0,5.0,0.8,50.0,91.0,2017,10,4季度,良,0,1,0,0,0,0
1374,2017/10/7,轻度污染,145.0,114.0,128.0,3.0,1.2,75.0,14.0,2017,10,4季度,轻度污染,0,0,1,0,0,0
1375,2017/10/8,中度污染,164.0,123.0,102.0,2.0,1.3,69.0,7.0,2017,10,4季度,中度污染,0,0,0,1,0,0
1376,2017/10/9,优,41.0,29.0,24.0,3.0,0.7,30.0,35.0,2017,10,4季度,优,1,0,0,0,0,0
1377,2017/10/10,优,25.0,6.0,7.0,3.0,0.4,20.0,41.0,2017,10,4季度,优,1,0,0,0,0,0
1378,2017/10/11,优,35.0,11.0,20.0,3.0,0.5,29.0,43.0,2017,10,4季度,优,1,0,0,0,0,0
1379,2017/10/12,优,50.0,22.0,37.0,2.0,0.5,40.0,40.0,2017,10,4季度,优,1,0,0,0,0,0
1380,2017/10/13,良,61.0,38.0,54.0,2.0,0.8,50.0,53.0,2017,10,4季度,良,0,1,0,0,0,0
1381,2017/10/14,良,55.0,15.0,33.0,2.0,0.7,43.0,20.0,2017,10,4季度,良,0,1,0,0,0,0
1382,2017/10/15,良,67.0,50.0,53.0,3.0,1.1,42.0,47.0,2017,10,4季度,良,0,1,0,0,0,0
1383,2017/10/16,良,55.0,41.0,54.0,3.0,1.0,42.0,58.0,2017,10,4季度,良,0,1,0,0,0,0
1384,2017/10/17,良,92.0,70.0,77.0,3.0,1.2,50.0,48.0,2017,10,4季度,良,0,1,0,0,0,0
1385,2017/10/18,良,90.0,69.0,44.0,2.0,1.2,47.0,27.0,2017,10,4季度,良,0,1,0,0,0,0
1386,2017/10/19,良,75.0,56.0,40.0,2.0,1.2,39.0,59.0,2017,10,4季度,良,0,1,0,0,0,0
1387,2017/10/20,轻度污染,128.0,98.0,79.0,2.0,1.5,48.0,59.0,2017,10,4季度,轻度污染,0,0,1,0,0,0
1388,2017/10/21,良,100.0,73.0,71.0,3.0,1.3,38.0,72.0,2017,10,4季度,良,0,1,0,0,0,0
1389,2017/10/22,良,56.0,39.0,48.0,5.0,1.0,45.0,20.0,2017,10,4季度,良,0,1,0,0,0,0
1390,2017/10/23,优,50.0,36.0,43.0,2.0,0.7,39.0,52.0,2017,10,4季度,优,1,0,0,0,0,0
1391,2017/10/24,良,92.0,70.0,72.0,3.0,1.0,47.0,65.0,2017,10,4季度,良,0,1,0,0,0,0
1392,2017/10/25,轻度污染,140.0,110.0,92.0,3.0,1.3,56.0,36.0,2017,10,4季度,轻度污染,0,0,1,0,0,0
1393,2017/10/26,重度污染,202.0,153.0,123.0,3.0,1.6,69.0,25.0,2017,10,4季度,重度污染,0,0,0,0,1,0
1394,2017/10/27,重度污染,221.0,170.0,123.0,3.0,1.6,68.0,46.0,2017,10,4季度,重度污染,0,0,0,0,1,0
1395,2017/10/28,良,62.0,43.0,55.0,2.0,0.7,27.0,55.0,2017,10,4季度,良,0,1,0,0,0,0
1396,2017/10/29,优,33.0,8.0,23.0,3.0,0.4,28.0,57.0,2017,10,4季度,优,1,0,0,0,0,0
1397,2017/10/30,良,58.0,19.0,44.0,3.0,0.6,47.0,46.0,2017,10,4季度,良,0,1,0,0,0,0
1398,2017/10/31,良,91.0,62.0,105.0,5.0,1.0,73.0,9.0,2017,10,4季度,良,0,1,0,0,0,0
1399,2017/11/1,良,98.0,65.0,100.0,3.0,1.1,79.0,31.0,2017,11,4季度,良,0,1,0,0,0,0
1400,2017/11/2,良,71.0,52.0,87.0,6.0,1.0,57.0,56.0,2017,11,4季度,良,0,1,0,0,0,0
1401,2017/11/3,优,37.0,8.0,28.0,2.0,0.4,31.0,62.0,2017,11,4季度,优,1,0,0,0,0,0
1402,2017/11/4,良,67.0,38.0,64.0,5.0,0.8,55.0,47.0,2017,11,4季度,良,0,1,0,0,0,0
1403,2017/11/5,轻度污染,130.0,101.0,120.0,6.0,1.3,71.0,37.0,2017,11,4季度,轻度污染,0,0,1,0,0,0
1404,2017/11/6,重度污染,201.0,152.0,144.0,5.0,1.5,71.0,56.0,2017,11,4季度,重度污染,0,0,0,0,1,0
1405,2017/11/7,轻度污染,111.0,81.0,99.0,3.0,1.0,44.0,66.0,2017,11,4季度,轻度污染,0,0,1,0,0,0
1406,2017/11/8,良,63.0,20.0,45.0,6.0,0.8,52.0,30.0,2017,11,4季度,良,0,1,0,0,0,0
1407,2017/11/9,良,78.0,53.0,94.0,6.0,1.4,65.0,22.0,2017,11,4季度,良,0,1,0,0,0,0
1408,2017/11/10,优,39.0,7.0,37.0,2.0,0.3,15.0,58.0,2017,11,4季度,优,1,0,0,0,0,0
1409,2017/11/11,优,46.0,18.0,38.0,4.0,0.5,37.0,36.0,2017,11,4季度,优,1,0,0,0,0,0
1410,2017/11/12,良,78.0,56.0,93.0,6.0,1.0,64.0,15.0,2017,11,4季度,良,0,1,0,0,0,0
1411,2017/11/13,良,60.0,26.0,71.0,3.0,0.6,31.0,61.0,2017,11,4季度,良,0,1,0,0,0,0
1412,2017/11/14,优,32.0,11.0,32.0,3.0,0.5,27.0,62.0,2017,11,4季度,优,1,0,0,0,0,0
1413,2017/11/15,优,46.0,16.0,38.0,3.0,0.5,38.0,60.0,2017,11,4季度,优,1,0,0,0,0,0
1414,2017/11/16,良,90.0,58.0,87.0,10.0,1.4,73.0,19.0,2017,11,4季度,良,0,1,0,0,0,0
1415,2017/11/17,良,55.0,22.0,58.0,4.0,0.7,31.0,64.0,2017,11,4季度,良,0,1,0,0,0,0
1416,2017/11/18,良,54.0,40.0,62.0,7.0,0.6,36.0,60.0,2017,11,4季度,良,0,1,0,0,0,0
1417,2017/11/19,轻度污染,117.0,89.0,118.0,9.0,1.4,73.0,17.0,2017,11,4季度,轻度污染,0,0,1,0,0,0
1418,2017/11/20,轻度污染,135.0,105.0,129.0,10.0,1.9,86.0,29.0,2017,11,4季度,轻度污染,0,0,1,0,0,0
1419,2017/11/21,中度污染,158.0,119.0,158.0,12.0,2.0,86.0,37.0,2017,11,4季度,中度污染,0,0,0,1,0,0
1420,2017/11/22,优,33.0,7.0,31.0,3.0,0.4,18.0,62.0,2017,11,4季度,优,1,0,0,0,0,0
1421,2017/11/23,优,30.0,7.0,29.0,3.0,0.4,21.0,52.0,2017,11,4季度,优,1,0,0,0,0,0
1422,2017/11/24,优,47.0,22.0,50.0,7.0,0.6,35.0,52.0,2017,11,4季度,优,1,0,0,0,0,0
1423,2017/11/25,良,76.0,39.0,74.0,7.0,1.0,59.0,25.0,2017,11,4季度,良,0,1,0,0,0,0
1424,2017/11/26,优,30.0,12.0,30.0,3.0,0.4,26.0,61.0,2017,11,4季度,优,1,0,0,0,0,0
1425,2017/11/27,良,93.0,70.0,96.0,10.0,1.4,72.0,13.0,2017,11,4季度,良,0,1,0,0,0,0
1426,2017/11/28,良,64.0,37.0,76.0,4.0,0.9,38.0,64.0,2017,11,4季度,良,0,1,0,0,0,0
1427,2017/11/29,优,43.0,14.0,36.0,4.0,0.5,36.0,43.0,2017,11,4季度,优,1,0,0,0,0,0
1428,2017/11/30,良,55.0,26.0,52.0,7.0,0.8,44.0,17.0,2017,11,4季度,良,0,1,0,0,0,0
1429,2017/12/1,良,87.0,73.0,106.0,11.0,1.2,71.0,,2017,12,4季度,良,0,1,0,0,0,0
1430,2017/12/2,中度污染,162.0,152.0,220.0,17.0,2.0,108.0,,2017,12,4季度,中度污染,0,0,0,1,0,0
1431,2017/12/3,重度污染,254.0,48.0,77.0,6.0,3.0,39.0,,2017,12,4季度,重度污染,0,0,0,0,1,0
1432,2017/12/4,优,28.0,6.0,22.0,2.0,0.5,18.0,,2017,12,4季度,优,1,0,0,0,0,0
1433,2017/12/5,良,77.0,25.0,51.0,6.0,1.0,49.0,,2017,12,4季度,良,0,1,0,0,0,0
1434,2017/12/6,良,82.0,23.0,52.0,7.0,1.0,42.0,,2017,12,4季度,良,0,1,0,0,0,0
1435,2017/12/7,优,29.0,9.0,28.0,5.0,0.3,21.0,,2017,12,4季度,优,1,0,0,0,0,0
1436,2017/12/8,优,28.0,23.0,48.0,6.0,0.5,49.0,,2017,12,4季度,优,1,0,0,0,0,0
1437,2017/12/9,良,77.0,34.0,63.0,8.0,1.4,64.0,,2017,12,4季度,良,0,1,0,0,0,0
1438,2017/12/10,优,30.0,7.0,46.0,3.0,0.3,15.0,,2017,12,4季度,优,1,0,0,0,0,0
1439,2017/12/11,优,39.0,6.0,21.0,3.0,0.5,17.0,,2017,12,4季度,优,1,0,0,0,0,0
1440,2017/12/12,优,23.0,14.0,27.0,5.0,0.3,33.0,,2017,12,4季度,优,1,0,0,0,0,0
1441,2017/12/13,良,65.0,32.0,50.0,8.0,1.0,54.0,22.0,2017,12,4季度,良,0,1,0,0,0,0
1442,2017/12/14,良,97.0,74.0,87.0,19.0,1.9,71.0,13.0,2017,12,4季度,良,0,1,0,0,0,0
1443,2017/12/15,良,51.0,33.0,55.0,7.0,0.9,34.0,57.0,2017,12,4季度,良,0,1,0,0,0,0
1444,2017/12/16,优,41.0,8.0,39.0,3.0,0.3,13.0,64.0,2017,12,4季度,优,1,0,0,0,0,0
1445,2017/12/17,良,68.0,28.0,52.0,7.0,0.9,54.0,56.0,2017,12,4季度,良,0,1,0,0,0,0
1446,2017/12/18,优,47.0,12.0,47.0,4.0,0.5,21.0,63.0,2017,12,4季度,优,1,0,0,0,0,0
1447,2017/12/19,良,65.0,37.0,72.0,9.0,0.9,52.0,33.0,2017,12,4季度,良,0,1,0,0,0,0
1448,2017/12/20,良,53.0,20.0,43.0,5.0,0.6,42.0,64.0,2017,12,4季度,良,0,1,0,0,0,0
1449,2017/12/21,良,98.0,53.0,77.0,13.0,1.4,78.0,20.0,2017,12,4季度,良,0,1,0,0,0,0
1450,2017/12/22,良,72.0,36.0,61.0,9.0,1.2,57.0,62.0,2017,12,4季度,良,0,1,0,0,0,0
1451,2017/12/23,良,79.0,32.0,57.0,11.0,1.0,63.0,19.0,2017,12,4季度,良,0,1,0,0,0,0
1452,2017/12/24,优,49.0,13.0,49.0,4.0,0.5,16.0,73.0,2017,12,4季度,优,1,0,0,0,0,0
1453,2017/12/25,良,62.0,31.0,50.0,10.0,0.7,49.0,43.0,2017,12,4季度,良,0,1,0,0,0,0
1454,2017/12/26,良,59.0,25.0,44.0,7.0,0.7,48.0,47.0,2017,12,4季度,良,0,1,0,0,0,0
1455,2017/12/27,良,99.0,76.0,89.0,11.0,1.5,71.0,15.0,2017,12,4季度,良,0,1,0,0,0,0
